os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16304496,5.11.6-zen1-1-zen,4.6 Mesa 20.3.4
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
55.5139,17251,46.6667,0,62,70,1000,1500,2.84855,5.71289,203035
60.0168,16673,38.4615,0,62,70,1000,1500,2.84855,5.71306,100260758
52.4411,16833,38.4615,0,62,70,1000,1500,2.84855,5.71306,200323344
55.7187,16664,38.4615,0,62,70,1000,1500,2.84855,5.71306,300381011
54.0052,16667,38.4615,0,62,70,1000,1500,2.84855,5.71306,400437880
53.0697,16718,38.4615,0,62,70,1000,1500,2.84855,5.71306,500505835
59.9718,16639,48.7437,0,62,70,1000,1500,2.87227,5.71362,600575996
52.4038,16785,48.7437,0,62,70,1000,1500,2.87227,5.71362,700631015
50.691,16831,48.7437,0,62,70,1000,1500,2.87227,5.71362,800687035
48,16566,48.7437,0,62,70,1000,1500,2.87227,5.71362,900747176
