os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16304460,5.11.16-zen1-1-zen,4.6 Mesa 21.0.3
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
39.0158,33252,37.594,0,56,72,1000,1500,2.53161,6.41083,185057
39.2414,33243,37.594,0,56,72,1000,1500,2.53161,6.41083,100250604
40.6515,16747,54.7945,0,59,72,1000,1500,2.51595,6.41116,200307173
39.994,16727,54.7945,0,59,72,1000,1500,2.51595,6.41116,300375854
41.5267,16746,54.7945,0,59,72,1000,1500,2.51595,6.41116,400446086
41.0481,16698,54.7945,0,59,72,1000,1500,2.51595,6.41116,500504188
40.8008,16695,54.7945,0,59,72,1000,1500,2.51595,6.41116,600561075
59.1401,16909,40.6091,0,59,72,1000,1500,2.53161,6.40956,700622672
42.8658,33239,40.6091,0,59,72,1000,1500,2.53161,6.40956,800688379
