os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16304492,5.11.11-zen1-1-zen,4.6 Mesa 21.0.1
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
34.9605,26926,65.9574,0,61,68,1000,1500,2.40806,5.61439,173634
35.0589,27503,65.9574,0,61,68,1000,1500,2.40806,5.61439,100231547
36.0055,28768,65.9574,0,61,68,1000,1500,2.40806,5.61439,200289385
35.7723,26803,65.9574,0,61,68,1000,1500,2.40806,5.61439,300347191
35.8544,30169,49.0323,0,61,68,1000,1500,2.40806,5.61564,400461098
34.2333,30564,49.0323,0,61,68,1000,1500,2.40806,5.61564,500517730
34.5638,26103,49.0323,0,61,68,1000,1500,2.40806,5.61564,601512184
36.0503,26933,49.0323,0,61,68,1000,1500,2.40806,5.61564,701584067
34.6409,25088,49.0323,0,61,68,1000,1500,2.40806,5.61564,801641842
34.771,28246,49.0323,0,61,68,1000,1500,2.40806,5.61564,901712660
39.6699,27675,57.346,0,63,68,1000,1500,2.42372,5.61544,1001769417
38.9302,24309,57.346,0,63,68,1000,1500,2.42372,5.61544,1101808672
38.5289,25013,57.346,0,63,68,1000,1500,2.42372,5.61544,1201864429
38.5079,24960,57.346,0,63,68,1000,1500,2.42372,5.61544,1301921776
38.4908,26731,57.346,0,63,68,1000,1500,2.42372,5.61544,1401936769
29.2676,40383,50.9804,0,63,69,1000,1500,2.40806,5.61552,1502007391
30.294,26961,50.9804,0,63,69,1000,1500,2.40806,5.61552,1602065495
31.8935,28226,50.9804,0,63,69,1000,1500,2.40806,5.61552,1702122102
