os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16306680,5.10.16-zen1-1-zen,4.6 Mesa 20.3.4
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
49.1445,20689,53.3333,0,57,64,1000,1500,1.43612,5.68319,2502213817
48.0507,21788,53.3333,0,57,64,1000,1500,1.43612,5.68319,2602283229
48.004,18741,53.3333,0,57,64,1000,1500,1.43612,5.68319,2702339323
47.7117,20941,53.3333,0,57,64,1000,1500,1.43612,5.68319,2802397064
36.0205,32424,49.4845,0,56,64,1000,1500,1.43612,5.67935,2902453976
43.7257,22646,49.4845,0,56,64,1000,1500,1.43612,5.67935,3002511883
44.9878,23164,49.4845,0,56,64,1000,1500,1.43612,5.67935,3102566872
45.7475,20653,49.4845,0,56,64,1000,1500,1.43612,5.67935,3202635370
45.7726,24081,49.4845,0,56,64,1000,1500,1.43612,5.67935,3302701462
46.6396,21441,53,0,56,64,1000,1500,1.43612,5.68271,3402758111
47.165,20038,53,0,56,64,1000,1500,1.43612,5.68271,3502816775
47.0834,21516,53,0,56,64,1000,1500,1.43612,5.68271,3602872627
46.9624,22613,53,0,56,64,1000,1500,1.43612,5.68271,3702941919
47.1162,22486,53,0,56,64,1000,1500,1.43612,5.68271,3802998735
47.1552,22419,50.2513,0,55,64,1000,1500,1.43612,5.68272,3903069564
42.7818,23897,50.2513,0,55,64,1000,1500,1.43612,5.68272,4003126204
45.0009,17987,50.2513,0,55,64,1000,1500,1.43612,5.68272,4103156990
45.4134,23386,50.2513,0,55,64,1000,1500,1.43612,5.68272,4203212667
45.9411,22014,50.2513,0,55,64,1000,1500,1.43612,5.68272,4304071706
46.3385,20009,54.902,0,55,64,1000,1500,1.43612,5.6832,4404127759
46.7661,20705,54.902,0,55,64,1000,1500,1.43612,5.6832,4504155887
46.4554,18669,54.902,0,55,64,1000,1500,1.43612,5.6832,4604169672
46.5122,23472,54.902,0,55,64,1000,1500,1.43612,5.6832,4704245829
47.074,16551,54.902,0,55,64,1000,1500,1.43612,5.6832,4804314776
47.0642,21343,54.902,0,55,64,1000,1500,1.43612,5.6832,4904380625
46.6114,21473,53.202,0,59,64,1000,1500,1.43612,5.68343,5004437064
