os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16304496,5.11.10-zen1-1-zen,4.6 Mesa 21.0.1
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
60.0021,16661,32.6633,0,53,65,1000,1500,1.60445,4.70672,9211742400
56.8442,16667,32.6633,0,53,65,1000,1500,1.60445,4.70672,9311797204
57.5973,16673,32.6633,0,53,65,1000,1500,1.60445,4.70672,9411852393
59.9772,16673,38.0711,0,51,66,1000,1500,1.61789,4.70548,9511908318
59.9392,16764,38.0711,0,51,66,1000,1500,1.61789,4.70548,9611964003
55.3638,16610,38.0711,0,51,66,1000,1500,1.61789,4.70548,9712019267
53.6864,16633,38.0711,0,51,66,1000,1500,1.61789,4.70548,9812074477
52.7969,16658,38.0711,0,51,66,1000,1500,1.61789,4.70548,9912140042
60.042,16655,31.8182,0,51,65,1000,1500,1.60473,4.7074,10012195410
51.4227,33210,31.8182,0,51,65,1000,1500,1.60473,4.7074,10112250722
55.383,16679,31.8182,0,51,65,1000,1500,1.60473,4.7074,10212306299
56.8424,16599,31.8182,0,51,65,1000,1500,1.60473,4.7074,10312364223
55.1977,16660,31.8182,0,51,65,1000,1500,1.60473,4.7074,10412420155
60.0565,16651,38.8889,0,51,66,1000,1500,1.60473,4.70825,10512475405
51.443,33073,38.8889,0,51,66,1000,1500,1.60473,4.70825,10612531473
55.3838,16707,38.8889,0,51,66,1000,1500,1.60473,4.70825,10712586625
56.8473,16656,38.8889,0,51,66,1000,1500,1.60473,4.70825,10812641661
55.2013,16656,38.8889,0,51,66,1000,1500,1.60473,4.70825,10912696995
60.1974,16612,31.3131,0,51,66,1000,1500,1.60473,4.7074,11012767109
51.4297,16711,31.3131,0,51,66,1000,1500,1.60473,4.7074,11112832715
55.3953,16655,31.3131,0,51,66,1000,1500,1.60473,4.7074,11212901815
56.6767,16672,31.3131,0,51,66,1000,1500,1.60473,4.7074,11312971621
55.2047,16658,31.3131,0,51,66,1000,1500,1.60473,4.7074,11413027055
56.132,16679,38.6473,0,54,66,1000,1500,1.60445,4.70738,11513096855
49.9995,16671,38.6473,0,54,66,1000,1500,1.60445,4.70738,11613162144
54.9948,16662,38.6473,0,54,66,1000,1500,1.60445,4.70738,11713232416
56.4133,16996,38.6473,0,54,66,1000,1500,1.60445,4.70738,11813300697
54.9962,16676,38.6473,0,54,66,1000,1500,1.60445,4.70738,11913323361
55.9997,16655,33.5,0,54,66,1000,1500,1.60445,4.70767,12013363360
49.987,16671,33.5,0,54,66,1000,1500,1.60445,4.70767,12113372652
54.9874,16663,33.5,0,54,66,1000,1500,1.60445,4.70767,12213428992
53.3257,33347,33.5,0,54,66,1000,1500,1.60445,4.70767,12313486167
54.9979,16505,33.5,0,54,66,1000,1500,1.60445,4.70767,12413543811
55.9955,16671,37,0,54,66,1000,1500,1.60445,4.70901,12513601628
49.9481,16765,37,0,54,66,1000,1500,1.60445,4.70901,12613657205
49.9763,16619,37,0,54,66,1000,1500,1.60445,4.70901,12713727554
48.745,16147,37,0,54,66,1000,1500,1.60445,4.70901,12813797972
45.0168,4342,37,0,54,66,1000,1500,1.60445,4.70901,12913874648
48.0173,16651,37,0,54,66,1000,1500,1.60445,4.70901,13013942020
59.9355,16684,26.4706,0,54,65,1000,1500,1.61667,4.70815,13114013090
59.9605,16706,26.4706,0,54,65,1000,1500,1.61667,4.70815,13214093808
59.9766,16684,26.4706,0,54,65,1000,1500,1.61667,4.70815,13314161596
59.9911,16615,26.4706,0,54,65,1000,1500,1.61667,4.70815,13414238811
59.9848,16689,26.4706,0,54,65,1000,1500,1.61667,4.70815,13514312074
59.9974,16681,19,0,46,63,1000,1500,1.52716,4.7085,13614381990
59.9991,16667,19,0,46,63,1000,1500,1.52716,4.7085,13714440367
59.9935,16710,19,0,46,63,1000,1500,1.52716,4.7085,13814519637
60.0005,16705,19,0,46,63,1000,1500,1.52716,4.7085,13914596359
59.9571,17010,19,0,46,63,1000,1500,1.52716,4.7085,14014666486
47.9737,16602,15.5,0,46,63,1000,1500,1.61639,4.70893,14114724697
54.5298,16724,15.5,0,46,63,1000,1500,1.61639,4.70893,14214792263
56.4585,16713,15.5,0,46,63,1000,1500,1.61639,4.70893,14314849578
54.7832,16637,15.5,0,46,63,1000,1500,1.61639,4.70893,14414921173
55.8699,16608,15.5,0,46,63,1000,1500,1.61639,4.70893,14514991070
47.9973,33376,40.796,0,53,65,1000,1500,1.63012,4.70971,14615046686
54.5423,16704,40.796,0,53,65,1000,1500,1.63012,4.70971,14715112480
56.4711,16676,40.796,0,53,65,1000,1500,1.63012,4.70971,14815182870
54.7825,16668,40.796,0,53,65,1000,1500,1.63012,4.70971,14915252467
55.8633,16671,40.796,0,53,65,1000,1500,1.63012,4.70971,15015322809
60.1866,16677,31.3725,0,53,66,1000,1500,1.61696,4.71067,15115362246
54.0479,16700,31.3725,0,53,66,1000,1500,1.61696,4.71067,15215417231
56.2837,16677,31.3725,0,53,66,1000,1500,1.61696,4.71067,15315476148
54.5697,16662,31.3725,0,53,66,1000,1500,1.61696,4.71067,15415534382
55.7325,16682,31.3725,0,53,66,1000,1500,1.61696,4.71067,15515591754
60.0962,16672,38.5366,0,50,66,1000,1500,1.63012,4.70999,15615667638
53.3419,16689,38.5366,0,50,66,1000,1500,1.63012,4.70999,15715741731
56.0208,16651,38.5366,0,50,66,1000,1500,1.63012,4.70999,15815812338
54.2891,33366,38.5366,0,50,66,1000,1500,1.63012,4.70999,15915883814
55.56,16649,38.5366,0,50,66,1000,1500,1.63012,4.70999,16015953194
60.0637,16683,32.8283,0,50,66,1000,1500,1.63012,4.71261,16116010371
53.3433,16668,32.8283,0,50,66,1000,1500,1.63012,4.71261,16216082378
56.0085,16662,32.8283,0,50,66,1000,1500,1.63012,4.71261,16316152934
57.0105,16647,32.8283,0,50,66,1000,1500,1.63012,4.71261,16416211158
55.5593,16655,32.8283,0,50,66,1000,1500,1.63012,4.71261,16516361183
59.9736,16668,38.0488,0,48,66,1000,1500,1.63012,4.71085,16616373675
52.4986,16692,38.0488,0,48,66,1000,1500,1.63012,4.71085,16716428981
55.3687,16601,38.0488,0,48,66,1000,1500,1.63012,4.71085,16816503810
50.913,17163,38.0488,0,48,66,1000,1500,1.63012,4.71085,16916560102
53.0768,16645,38.0488,0,48,66,1000,1500,1.63012,4.71085,17016629176
59.1279,17183,31.3131,0,48,66,1000,1500,1.63012,4.71134,17116700712
60.0137,16679,31.3131,0,48,66,1000,1500,1.63012,4.71134,17216769293
59.9578,16831,31.3131,0,48,66,1000,1500,1.63012,4.71134,17316836382
57.0007,16676,31.3131,0,48,66,1000,1500,1.63012,4.71134,17416898817
57.6995,16677,31.3131,0,48,66,1000,1500,1.63012,4.71134,17516970147
