os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16304496,5.11.2-zen1-1-zen,4.6 Mesa 20.3.4
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
4.00147,249908,99.278,0,66,53,1000,1500,2.87157,7.43287,9547961595
4.00147,249908,99.278,0,66,53,1000,1500,2.87157,7.43287,9648021139
4.93498,155362,99.278,0,66,53,1000,1500,2.87157,7.43287,9748172998
5.6938,121619,100,0,66,53,1000,1500,2.87014,7.45181,9848231455
5.6938,121619,100,0,66,53,1000,1500,2.87014,7.45181,9948895514
3.98525,250925,100,0,66,53,1000,1500,2.87014,7.45181,10048954270
3.98525,250925,100,0,66,53,1000,1500,2.87014,7.45181,10149010538
4.46505,196998,100,0,66,53,1000,1500,2.87014,7.45181,10249126023
4.46505,196998,100,0,66,53,1000,1500,2.87014,7.45181,10349197833
4.93437,160057,99.1561,0,67,53,1000,1500,2.87087,7.4556,10449253432
4.93437,160057,99.1561,0,67,53,1000,1500,2.87087,7.4556,10549291927
3.86008,259062,99.1561,0,67,53,1000,1500,2.87087,7.4556,10649352651
3.86008,259062,99.1561,0,67,53,1000,1500,2.87087,7.4556,10749412639
4.43798,191593,99.1561,0,67,53,1000,1500,2.87087,7.4556,10850490665
4.43798,191593,99.1561,0,67,53,1000,1500,2.87087,7.4556,10950546317
4.86805,165608,98.3806,0,68,53,1000,1500,2.87083,7.4561,11050615426
6.83069,146398,98.3806,0,68,53,1000,1500,2.87083,7.4561,11150671159
6.83069,146398,98.3806,0,68,53,1000,1500,2.87083,7.4561,11255752714
6.43056,164617,98.3806,0,68,53,1000,1500,2.87083,7.4561,11355809991
6.43056,164617,98.3806,0,68,53,1000,1500,2.87083,7.4561,11455867100
6.60313,143315,98.3806,0,68,53,1000,1500,2.87083,7.4561,11555931252
6.33073,177509,98.8142,0,68,53,1000,1500,2.87156,7.45955,11655995795
6.33073,177509,98.8142,0,68,53,1000,1500,2.87156,7.45955,11756054501
4.63603,215702,98.8142,0,68,53,1000,1500,2.87156,7.45955,11857753339
4.63603,215702,98.8142,0,68,53,1000,1500,2.87156,7.45955,11959204410
5.11965,174950,98.8142,0,68,53,1000,1500,2.87156,7.45955,12059244903
5.11965,174950,98.8142,0,68,53,1000,1500,2.87156,7.45955,12159302678
5.25386,180357,98.6726,0,68,53,1000,1500,2.8718,7.45679,12259363646
5.25386,180357,98.6726,0,68,53,1000,1500,2.8718,7.45679,12359423313
5.3166,188090,98.6726,0,68,53,1000,1500,2.8718,7.45679,12459484173
5.90064,150856,98.6726,0,68,53,1000,1500,2.8718,7.45679,12559549230
5.90064,150856,98.6726,0,68,53,1000,1500,2.8718,7.45679,12659604687
6.23607,142126,98.6726,0,68,53,1000,1500,2.8718,7.45679,12759662725
6.23607,142126,98.6726,0,68,53,1000,1500,2.8718,7.45679,12859685395
5.45186,252622,96.8858,0,67,53,1000,1500,2.87254,7.46047,12959748388
5.45186,252622,96.8858,0,67,53,1000,1500,2.87254,7.46047,13059808156
5.45186,252622,96.8858,0,67,53,1000,1500,2.87254,7.46047,13160169082
5.45186,252622,96.8858,0,67,53,1000,1500,2.87254,7.46047,13260229331
5.45186,252622,96.8858,0,67,53,1000,1500,2.87254,7.46047,13360287428
5.45186,252622,96.8858,0,67,53,1000,1500,2.87254,7.46047,13460346510
1.83974,543555,99.0868,0,67,53,1000,1500,2.87254,7.46891,13560404809
1.83974,543555,99.0868,0,67,53,1000,1500,2.87254,7.46891,13660475769
5.00315,199874,99.0868,0,67,53,1000,1500,2.87254,7.46891,13760533628
5.80595,144600,99.0868,0,67,53,1000,1500,2.87254,7.46891,13860591871
5.80595,144600,99.0868,0,67,53,1000,1500,2.87254,7.46891,13960648189
6.18794,140340,99.0868,0,67,53,1000,1500,2.87254,7.46891,14060732707
6.18794,140340,99.0868,0,67,53,1000,1500,2.87254,7.46891,14160966641
5.15348,291360,99.0868,0,67,53,1000,1500,2.87254,7.46891,14261025082
5.15348,291360,98.3766,0,68,53,1000,1500,2.87278,7.47774,14361083882
5.18094,193015,98.3766,0,68,53,1000,1500,2.87278,7.47774,14461146828
5.18094,193015,98.3766,0,68,53,1000,1500,2.87278,7.47774,14561205584
5.23914,188727,98.3766,0,68,53,1000,1500,2.87278,7.47774,14661261783
5.23914,188727,98.3766,0,68,53,1000,1500,2.87278,7.47774,14761316357
5.35365,178623,96.861,0,68,53,1000,1500,2.87278,7.49243,14861373141
5.35365,178623,96.861,0,68,53,1000,1500,2.87278,7.49243,14961429770
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15061486763
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15161550974
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15261612730
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15361868614
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15461926539
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15561986308
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15662028723
6.26712,159563,96.861,0,68,53,1000,1500,2.87278,7.49243,15762074540
2.04503,818417,97.7887,0,66,53,1000,1500,2.87302,7.5304,15862134970
6.86135,145744,97.7887,0,66,53,1000,1500,2.87302,7.5304,15962191061
6.86135,145744,97.7887,0,66,53,1000,1500,2.87302,7.5304,16062250923
7.33323,126987,97.7887,0,66,53,1000,1500,2.87302,7.5304,16162308694
7.94622,104807,97.7887,0,66,53,1000,1500,2.87302,7.5304,16262366497
7.54565,152569,98.4456,0,69,53,1000,1500,2.87302,7.54958,16362426298
7.54565,152569,98.4456,0,69,53,1000,1500,2.87302,7.54958,16462482490
6.0163,166215,98.4456,0,69,53,1000,1500,2.87302,7.54958,16562541122
6.39257,146648,98.4456,0,69,53,1000,1500,2.87302,7.54958,16662599124
6.39257,146648,98.4456,0,69,53,1000,1500,2.87302,7.54958,16762657236
6.73559,132532,98.4456,0,69,53,1000,1500,2.87302,7.54958,16862715925
7.0858,119114,98.6784,0,69,53,1000,1500,2.87302,7.54609,16962746897
7.63027,131057,98.6784,0,69,53,1000,1500,2.87302,7.54609,17062813999
7.63027,131057,98.6784,0,69,53,1000,1500,2.87302,7.54609,17162873909
6.94447,156942,98.6784,0,69,53,1000,1500,2.87302,7.54609,17263587537
7.02724,138911,98.6784,0,69,53,1000,1500,2.87302,7.54609,17363926945
7.78448,86933,99.0148,0,68,53,1000,1500,2.87327,7.5589,17464639218
7.78448,86933,99.0148,0,68,53,1000,1500,2.87327,7.5589,17564704786
4.70754,212425,99.0148,0,68,53,1000,1500,2.87327,7.5589,17664744266
4.70754,212425,99.0148,0,68,53,1000,1500,2.87327,7.5589,17764803905
5.0509,183544,99.0148,0,68,53,1000,1500,2.87327,7.5589,17864860600
5.0509,183544,99.0148,0,68,53,1000,1500,2.87327,7.5589,17964987099
5.03807,199497,99.5885,0,68,53,1000,1500,2.87327,7.56194,18065050225
5.03807,199497,99.5885,0,68,53,1000,1500,2.87327,7.56194,18165250801
5.4003,185175,99.5885,0,68,53,1000,1500,2.87327,7.56194,18265309521
5.65692,168374,99.5885,0,68,53,1000,1500,2.87327,7.56194,18365881387
5.65692,168374,99.5885,0,68,53,1000,1500,2.87327,7.56194,18465984111
5.78153,165345,97.0588,0,68,53,1000,1500,2.87351,7.56027,18566044033
5.78153,165345,97.0588,0,68,53,1000,1500,2.87351,7.56027,18666134714
6.38032,156732,97.0588,0,68,53,1000,1500,2.87351,7.56027,18766191410
5.97295,178111,97.0588,0,68,53,1000,1500,2.87351,7.56027,18866247794
5.97295,178111,97.0588,0,68,53,1000,1500,2.87351,7.56027,18966308059
6.30733,140794,97.0588,0,68,53,1000,1500,2.87351,7.56027,19066365597
6.72296,119339,97.0711,0,68,53,1000,1500,2.87353,7.5638,19166422323
6.65987,150153,97.0711,0,68,53,1000,1500,2.87353,7.5638,19266479449
6.65987,150153,97.0711,0,68,53,1000,1500,2.87353,7.5638,19366538813
6.83857,142306,97.0711,0,68,53,1000,1500,2.87353,7.5638,19466752432
6.92102,141003,97.0711,0,68,53,1000,1500,2.87353,7.5638,19566809087
6.92102,141003,97.0711,0,68,53,1000,1500,2.87353,7.5638,19666866074
6.65794,167324,97.8992,0,68,53,1000,1500,2.87377,7.56833,19766924444
6.65794,167324,97.8992,0,68,53,1000,1500,2.87377,7.56833,19867090769
4.8036,208177,97.8992,0,68,53,1000,1500,2.87377,7.56833,19967472498
4.8036,208177,97.8992,0,68,53,1000,1500,2.87377,7.56833,20080202569
4.68066,219113,97.8992,0,68,53,1000,1500,2.87377,7.56833,20182390572
4.68066,219113,97.8992,0,68,53,1000,1500,2.87377,7.56833,20283742641
4.68066,219113,97.8992,0,68,53,1000,1500,2.87377,7.56833,20383802097
4.68066,219113,97.8992,0,68,53,1000,1500,2.87377,7.56833,20483898158
4.68066,219113,97.8992,0,68,53,1000,1500,2.87377,7.56833,20584749490
0,82499332193,99.1667,0,66,53,1000,1500,2.92455,7.81535,20688183858
0,82499332193,99.1667,0,66,53,1000,1500,2.92455,7.81535,20788243553
4.2547,235034,99.1667,0,66,53,1000,1500,2.92455,7.81535,20888753412
4.2547,235034,99.1667,0,66,53,1000,1500,2.92455,7.81535,20989913695
4.68672,191704,99.1667,0,66,53,1000,1500,2.92455,7.81535,21089988491
4.68672,191704,99.1667,0,66,53,1000,1500,2.92455,7.81535,21190051848
4.74841,205052,98.7854,0,67,53,1000,1500,2.92479,7.81949,21290206312
4.74841,205052,98.7854,0,67,53,1000,1500,2.92479,7.81949,21390264138
6.54604,152764,98.7854,0,67,53,1000,1500,2.92479,7.81949,21490323206
7.22074,124216,98.7854,0,67,53,1000,1500,2.92479,7.81949,21590383303
7.32939,132331,98.7854,0,67,53,1000,1500,2.92479,7.81949,21690549168
7.32939,132331,98.7854,0,67,53,1000,1500,2.92479,7.81949,21790610033
6.38847,216817,95.5645,0,67,53,1000,1500,2.92577,7.81385,21891830312
6.38847,216817,95.5645,0,67,53,1000,1500,2.92577,7.81385,21991891279
4.94298,202307,95.5645,0,67,53,1000,1500,2.92577,7.81385,22092085374
4.94298,202307,95.5645,0,67,53,1000,1500,2.92577,7.81385,22192143862
5.04444,194169,95.5645,0,67,53,1000,1500,2.92577,7.81385,22292202402
5.04444,194169,95.5645,0,67,53,1000,1500,2.92577,7.81385,22392261618
5.1005,191702,97.4468,0,69,53,1000,1500,2.92601,7.8171,22492326078
5.1005,191702,97.4468,0,69,53,1000,1500,2.92601,7.8171,22592384277
5.42561,184311,97.4468,0,69,53,1000,1500,2.92601,7.8171,22692726095
5.42561,184311,97.4468,0,69,53,1000,1500,2.92601,7.8171,22792741759
4.91756,222395,97.4468,0,69,53,1000,1500,2.92601,7.8171,22892893308
4.91756,222395,97.4468,0,69,53,1000,1500,2.92601,7.8171,22992950947
4.91756,222395,97.4468,0,69,53,1000,1500,2.92601,7.8171,23093008589
4.52953,255614,98.8848,0,69,53,1000,1500,2.95757,7.81556,23193074960
4.52953,255614,98.8848,0,69,53,1000,1500,2.95757,7.81556,23293132403
3.83774,260570,98.8848,0,69,53,1000,1500,2.95757,7.81556,23393208915
3.83774,260570,98.8848,0,69,53,1000,1500,2.95757,7.81556,23493267728
3.83774,260570,98.8848,0,69,53,1000,1500,2.95757,7.81556,23593366774
4.25962,208956,98.8848,0,69,53,1000,1500,2.95757,7.81556,23693427080
4.70703,167819,98.374,0,70,53,1000,1500,2.95805,7.81541,23793487528
7.95058,125777,98.374,0,70,53,1000,1500,2.95805,7.81541,23893550088
7.95058,125777,98.374,0,70,53,1000,1500,2.95805,7.81541,23993611749
7.42038,143751,98.374,0,70,53,1000,1500,2.95805,7.81541,24093977089
7.42038,143751,98.374,0,70,53,1000,1500,2.95805,7.81541,24194044612
6.41246,198311,98.374,0,70,53,1000,1500,2.95805,7.81541,24294101583
6.41246,198311,98.374,0,70,53,1000,1500,2.95805,7.81541,24394392947
5.55326,252458,97.9452,0,68,53,1000,1500,2.9583,7.81646,24494453141
5.55326,252458,97.9452,0,68,53,1000,1500,2.9583,7.81646,24594510777
5.55326,252458,97.9452,0,68,53,1000,1500,2.9583,7.81646,24694569926
3.63753,274912,97.9452,0,68,53,1000,1500,2.9583,7.81646,24794624721
3.63753,274912,97.9452,0,68,53,1000,1500,2.9583,7.81646,24894687518
