os,cpu,gpu,ram,kernel,driver
Arch Linux,Intel Core i5-4670K CPU @ 3.40GHz,,16305176,5.10.3-zen1-1-zen,4.6.0 NVIDIA 455.45.01
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,ram_used,elapsed
60.6675,11240,51.9608,70,53,60,1366,3505,3.39441,6.29909,2273335
60.855,9409,51.9608,70,53,60,1366,3505,3.39441,6.29909,102328202
60.3232,10168,51.9608,70,53,60,1366,3505,3.39441,6.29909,202383806
60.0707,10675,51.9608,70,53,60,1366,3505,3.39441,6.29909,302438654
60.3144,16138,51.9608,70,53,60,1366,3505,3.39441,6.29909,402493909
59.5885,20496,51.9608,70,53,60,1366,3505,3.39441,6.29909,502551613
